"StockDatabaseID","StockKey","StockKeyLabel","StockKeyDescription","PreviousStockKey","PreviousStockKeyLabel","ActiveYear","SpeciesScientificName","SpeciesCommonName","EcoRegion","ExpertGroup","ExpertGroupDescription","AdviceDraftingGroup","AdviceDraftingGroupDescription","DataCategory","YearOfLastAssessment","AssessmentFrequency","YearOfNextAssessment","AssessmentType","AdviceReleaseDate","AdviceCategory","AdviceType","UseOfDiscardsInAdvice","PABufferApplied","TrophicGuild","FisheriesGuild","SizeGuild","Published","GeneratedOn","SectionNumber","AssessmentKey","ModifiedDate","ModelType","ModelName"
3430,197909,"spr.27.3a4","Sprat (Sprattus sprattus) in Division 3.a and Subarea 4 (Skagerrak, Kattegat and North Sea)",NA,NA,2023,"Sprattus sprattus","Sprat","Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGSprat","Sprat Advice Drafting Group","1",2023,1,2024,"Age-based analytical assessment (SMS) that uses landings in the model.",NA,"MSY","Catches",NA,"NA","pelagic planktivore","Pelagic","small pelagic",TRUE,"2024-03-07T13:44:23.607+01:00",NA,17739,"2023-06-21T11:56:16.963+01:00","A","SMS"
3431,199793,"sal.neac.all","Salmon (Salmo salar) in Northeast Atlantic and Arctic Ocean",NA,NA,2023,"Salmo salar","Salmon","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGNAS","Working Group on North Atlantic Salmon","RG/ADGSalmon","Salmon Review and Advice Drafting Group","1",2021,3,2024,"Analytical model, run-reconstruction models and Bayesian forecasts, taking into account uncertainties in data and process error (results presented in a risk analysis framework)",NA,"MSY","Catches","Not used","NA","pelagic piscivore","Pelagic","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","10.3.3",NA,"2023-10-10T09:13:51.963+01:00","O","Unknown"
3432,199794,"sal.nac.all","Salmon (Salmo salar) from North America",NA,NA,2023,"Salmo salar","Salmon","Greenland Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGNAS","Working Group on North Atlantic Salmon","RG/ADGSalmon","Salmon Review and Advice Drafting Group","1",2021,3,2024,"Analytical model, run-reconstruction models and Bayesian forecasts, taking into account uncertainties in the data",NA,"MSY","Catches","Not used","NA","pelagic piscivore","Pelagic","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","10.3.1",NA,"2023-10-10T09:09:42.107+01:00","O","Unknown"
3433,199795,"sal.wgc.all","Salmon (Salmo salar) in Subarea 14 and NAFO division 1 (east and west of Greenland)",NA,NA,2023,"Salmo salar","Salmon","Greenland Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGNAS","Working Group on North Atlantic Salmon","RG/ADGSalmon","Salmon Review and Advice Drafting Group","1",2021,3,2024,"Analytical model, run reconstruction models and Bayesian forecasts, taking into account uncertainties in the data",NA,"MSY","Catches","Not used","NA","pelagic piscivore","Pelagic","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","10.3.2",NA,"2021-10-29T11:47:18.467+01:00","O","Unknown"
3434,228587,"bwp.27.2729-32","Baltic flounder (Platichthys solemdali) in subdivisions 27 and 29–32 (northern central and northern Baltic Sea)",NA,NA,2023,"Platichthys solemdali","Flounder","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","3",2022,2,2024,"Survey trends-based assessment",NA,"PA/Stock status only",NA,"","No","demersal benthivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","",NA,"2023-01-10T09:35:14.623+01:00",NA,NA
3437,228791,"seh.27.125a14","Harp seals (Pagophilus groenlandicus) in subareas 1, 2 and 14 and Division 5.a (Greenland Sea stock)",NA,NA,2023,"Pagophilus groenlandicus","Harp seal","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGHARP","ICES/NAFO Working Group on Harp and Hooded Seals",NA,NA,"3",2019,3,2022,NA,NA,"",NA,NA,"No","carnivore",NA,NA,TRUE,"2024-03-07T13:44:23.607+01:00",NA,NA,"2020-08-25T12:09:26.647+01:00","A",NA
3438,228792,"seh.27.1","Harp seals (Pagophilus groenlandicus) in Subarea 1 (Barents and White sea stock)",NA,NA,2023,"Pagophilus groenlandicus",NA,"Arctic Ocean Ecoregion, Barents Sea Ecoregion","WGHARP","ICES/NAFO Working Group on Harp and Hooded Seals",NA,NA,"3",2019,3,2022,"Age-based analytical assessment (stochastic state–space model SAM) considered indicative of trends only",NA,"","Catches",NA,"No","carnivore",NA,NA,TRUE,"2024-03-07T13:44:23.607+01:00",NA,NA,"2020-08-25T12:09:03.307+01:00","A",NA
3439,228793,"sez.27.2514","Hooded seals (Cystophora cristata) in subareas 2, 5 and 14 (Greenland Sea stock)",NA,NA,2023,"Cystophora cristata","Hooded seal","Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion","WGHARP","ICES/NAFO Working Group on Harp and Hooded Seals",NA,NA,"3",2019,3,2022,NA,NA,NA,"Catches",NA,"No","carnivore",NA,NA,TRUE,"2024-03-07T13:44:23.607+01:00",NA,NA,"2020-08-25T12:08:51.577+01:00","A",NA
3443,232325,"cod.27.1-2.coastN","Cod (Gadus morhua) in subareas 1 and 2, north of 67°N (Norwegian Sea and Barents Sea), northern Norwegian coastal cod ",NA,NA,2023,"Gadus morhua","Cod","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","1",2023,1,2024,"Age based analytical assessment (SAM)",NA,"MSY","Catches","","NA","demersal piscivore","Demersal","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","3.3.4",17773,"2023-11-14T08:45:27.25+01:00","A","SAM"
3444,232326,"cod.27.2.coastS","Cod (Gadus morhua) in Subarea 2 between 62°N and 67°N (Norwegian Sea), southern Norwegian coastal cod ",NA,NA,2023,"Gadus morhua","Cod","Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","3",2022,2,2024,"CPUE based trend assessment",NA,"PA","Catches","not used","No","demersal piscivore","Demersal","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","3.3.4",NA,"2023-12-11T16:01:48.917+01:00",NA,NA
3435,233878,"bzq.27.2425","Flounder (Platichthys spp) in subdivisions 24 and 25 (west of Bornholm and southwestern central Baltic)",NA,NA,2023,"Platichthys","Flounder","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","3",2022,2,2024,"Survey trends-based assessment",NA,"PA/Stock status only",NA,"Advice","No","demersal benthivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","",NA,"2023-01-10T09:36:22.08+01:00",NA,NA
3436,233880,"bzq.27.2628","Flounder (Platichthys spp) in subdivisions 26 and 28 (east of Gotland and Gulf of Gdansk)",NA,NA,2023,"Platichthys","Flounder","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","3",2022,2,2024,"Survey trends-based assessment",NA,"PA/Stock status only",NA,"","No","demersal benthivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","",NA,"2023-01-10T09:36:37.34+01:00",NA,NA
3467,233882,"caa.27.5a","Atlantic wolffish (Anarhichas lupus)  in Division 5.a (Iceland grounds)",NA,NA,2023,"Anarhichas lupus","Wolffish","Greenland Sea Ecoregion, Iceland Sea Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","1",2023,1,2024,NA,NA,"MP","Catches",NA,"NA",NA,NA,NA,TRUE,"2024-03-07T13:44:23.607+01:00",NA,18062,"2023-11-14T08:39:00.19+01:00","A","SAM"
3466,233883,"ple.27.5a","Plaice (Pleuronectes platessa) in Division 5.a (Iceland grounds)",NA,NA,2023,"Pleuronectes platessa","Plaice","Greenland Sea Ecoregion, Iceland Sea Ecoregion","NWWG","North-Western Working Group",NA,NA,"1",2023,1,2024,"SAM",NA,"MSY","Catches","Not used","NA","demersal benthivore","Benthic","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00",NA,17889,"2023-11-14T09:43:57.493+01:00","A","SAM"
3288,233927,"lin.27.346-91214","Ling (Molva molva) in subareas 3,4, 6–9, 12, and 14 (Northeast Atlantic and Arctic Ocean)",NA,NA,2023,"Molva molva","Ling","Arctic Ocean Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2023,2,2025,"Cpue trends-based assessment",NA,"MSY","Catches","Used","Yes in year(s) 2021","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.26",18061,"2023-05-24T13:10:53.837+01:00",NA,NA
3469,249959,"raj.27.67a-ce-k","Other rays and skates (Rajiformes) in Subarea 6 and divisions 7.a-c and 7.e-k (Rockall, West of Scotland, Celtic Sea and western English Channel)",NA,NA,2023,"Rajidae","Rays and skates","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","6.9",2022,2,2024,"no assessment",NA,"No advice","No advice","Not used","No","demersal benthivore","Elasmobranch","demersal",TRUE,"2024-03-07T13:44:23.607+01:00",NA,NA,"2022-09-13T13:52:54.953+01:00",NA,NA
3477,251072,"her.27.6aS7bc","Herring (Clupea harengus) in Division 6.a South (South of 56°00’N and West of 07°00’W) and 7.b-c (northwest and west of Ireland)",NA,NA,2023,"Clupea harengus","Herring","Celtic Seas Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGCS","Celtic Sea Advice Drafting Group","3",2023,1,2024,"Method 2.2 Constant Harvest Rate",NA,"MSY","Catches","Negligible","No","pelagic planktivore","Pelagic","small pelagic",TRUE,"2024-03-07T13:44:23.607+01:00",NA,18214,"2023-06-29T15:05:02.57+01:00",NA,NA
3478,251073,"her.27.6aN","Herring (Clupea harengus) in Division 6.a North (North of 56°00’N and East of 07°00’W), autumn spawners (West of Scotland)",NA,NA,2023,"Clupea harengus","Herring","Celtic Seas Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGCS","Celtic Sea Advice Drafting Group","3",2023,1,2024,"Method 2.2 Constant Harvest Rate",NA,"MSY","Catches","Negligible","No","pelagic planktivore","Pelagic","small pelagic",TRUE,"2024-03-07T13:44:23.607+01:00",NA,18225,"2023-06-29T14:55:26.063+01:00",NA,NA
3471,252349,"rjc.27.8abd","Thornback ray (Raja clavata) in divisions 8.a-b and 8.d (Bay of Biscay)",NA,NA,2023,"Raja clavata","Thornback ray","Bay of Biscay and the Iberian Coast Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","2",2022,2,2024,"Bayesian Surplus Production Model",NA,"MSY","Landings","Dead catch resulting from discarding is assumed to be negligible.","NA","demersal benthivore","Elasmobranch","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00",NA,NA,"2022-10-13T09:50:30.673+01:00",NA,NA
3470,252350,"rjc.27.8c","Thornback ray (Raja clavata) in Division 8.c (Cantabrian Sea)",NA,NA,2023,"Raja clavata","Thornback ray","Bay of Biscay and the Iberian Coast Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","3",2022,2,2024,"Trends from biomass index and length-based indicator",NA,"MSY","Catches","Discard information is available for the main fleet","No","demersal benthivore","Elasmobranch","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00",NA,NA,"2022-10-13T10:09:09.48+01:00",NA,NA
3488,255566,"cod.27.46a7d20","Cod in Subarea 4, divisions 6.a and 7.d, and Subdivision 20 (North Sea, West of Scotland, eastern English Channel and Skagerrak)",NA,NA,2023,"Gadus morhua","Cod","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","1",2023,1,2024,"multi-stock version of the state-space assessment model",NA,"MSY","Catches","Yes","NA","demersal piscivore","Demersal","medium benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00",NA,18396,"2023-11-01T11:30:22.44+01:00","A","SAM"
